Role,Module,Route,API endpoint,Action,Expected access,Navigation visibility,Direct URL access,Backend/API authorization,Ownership restriction,Automated test,Browser result,Live result,Status,Evidence,Blocker
sd_pm_pe,Finance,/invoices/[id]/bir2307,N/A (page resource; endpoint matrix tracked separately),View,DENY (current source policy),PARENT HIDDEN,DENY/REDIRECT,Page/layout gate; action and endpoint capabilities require separate rows,Tenant scope required,NOT TESTED,NOT TESTED,NOT TESTED,NOT TESTED,apps/web/src/app/(print)/invoices/[id]/bir2307/page.tsx; apps/web/src/lib/operations/nav-config.ts; apps/web/src/lib/protected-route.ts,
sd_pm_pe,Finance,/invoices/[id]/print,N/A (page resource; endpoint matrix tracked separately),View,DENY (current source policy),PARENT HIDDEN,DENY/REDIRECT,Page/layout gate; action and endpoint capabilities require separate rows,Tenant scope required,NOT TESTED,NOT TESTED,NOT TESTED,NOT TESTED,apps/web/src/app/(print)/invoices/[id]/print/page.tsx; apps/web/src/lib/operations/nav-config.ts; apps/web/src/lib/protected-route.ts,
sd_pm_pe,Pre-Construction,/permits,N/A (page resource; endpoint matrix tracked separately),View,ALLOW (current source policy),VISIBLE,ALLOW,Page/layout gate; action and endpoint capabilities require separate rows,Tenant scope required,NOT TESTED,NOT TESTED,NOT TESTED,NOT TESTED,apps/web/src/app/(dashboard)/permits/page.tsx; apps/web/src/lib/operations/nav-config.ts; apps/web/src/lib/protected-route.ts,
sd_pm_pe,Pipeline,/pipeline,N/A (page resource; endpoint matrix tracked separately),View,ALLOW (current source policy),NO CONFIGURED NAV ITEM,ALLOW BY CATCH-ALL; PAGE GATE VARIES,Page/layout gate; action and endpoint capabilities require separate rows,Tenant scope required,NOT TESTED,NOT TESTED,NOT TESTED,PARTIAL,apps/web/src/app/(dashboard)/pipeline/page.tsx; apps/web/src/lib/operations/nav-config.ts; apps/web/src/lib/protected-route.ts,
sd_pm_pe,Pipeline,/pipeline/board,N/A (page resource; endpoint matrix tracked separately),View,ALLOW (current source policy),VISIBLE,ALLOW,Page/layout gate; action and endpoint capabilities require separate rows,Tenant scope required,NOT TESTED,NOT TESTED,NOT TESTED,NOT TESTED,apps/web/src/app/(dashboard)/pipeline/board/page.tsx; apps/web/src/lib/operations/nav-config.ts; apps/web/src/lib/protected-route.ts,
sd_pm_pe,Pipeline,/pipeline/conversion,N/A (page resource; endpoint matrix tracked separately),View,ALLOW (current source policy),NO CONFIGURED NAV ITEM,ALLOW BY CATCH-ALL; PAGE GATE VARIES,Page/layout gate; action and endpoint capabilities require separate rows,Tenant scope required,NOT TESTED,NOT TESTED,NOT TESTED,PARTIAL,apps/web/src/app/(dashboard)/pipeline/conversion/page.tsx; apps/web/src/lib/operations/nav-config.ts; apps/web/src/lib/protected-route.ts,
sd_pm_pe,Process & SLA,/process,N/A (page resource; endpoint matrix tracked separately),View,ALLOW (current source policy),VISIBLE,ALLOW,Page/layout gate; action and endpoint capabilities require separate rows,Tenant scope required,NOT TESTED,NOT TESTED,NOT TESTED,NOT TESTED,apps/web/src/app/(dashboard)/process/page.tsx; apps/web/src/lib/operations/nav-config.ts; apps/web/src/lib/protected-route.ts,
sd_pm_pe,Procurement,/procurement,N/A (page resource; endpoint matrix tracked separately),View,ALLOW (current source policy),NO CONFIGURED NAV ITEM,ALLOW BY CATCH-ALL; PAGE GATE VARIES,Page/layout gate; action and endpoint capabilities require separate rows,Tenant scope required,NOT TESTED,NOT TESTED,NOT TESTED,PARTIAL,apps/web/src/app/(dashboard)/procurement/page.tsx; apps/web/src/lib/operations/nav-config.ts; apps/web/src/lib/protected-route.ts,
sd_pm_pe,Procurement,/procurement/deliveries,N/A (page resource; endpoint matrix tracked separately),View,ALLOW (current source policy),VISIBLE,ALLOW,Page/layout gate; action and endpoint capabilities require separate rows,Tenant scope required,NOT TESTED,NOT TESTED,NOT TESTED,NOT TESTED,apps/web/src/app/(dashboard)/procurement/deliveries/page.tsx; apps/web/src/lib/operations/nav-config.ts; apps/web/src/lib/protected-route.ts,
sd_pm_pe,Procurement,/procurement/deliveries/[id],N/A (page resource; endpoint matrix tracked separately),View,ALLOW (current source policy),PARENT VISIBLE,ALLOW,Page/layout gate; action and endpoint capabilities require separate rows,Tenant scope required,NOT TESTED,NOT TESTED,NOT TESTED,NOT TESTED,apps/web/src/app/(dashboard)/procurement/deliveries/[id]/page.tsx; apps/web/src/lib/operations/nav-config.ts; apps/web/src/lib/protected-route.ts,
sd_pm_pe,Procurement,/procurement/deliveries/new,N/A (page resource; endpoint matrix tracked separately),View,ALLOW (current source policy),PARENT VISIBLE,ALLOW,Page/layout gate; action and endpoint capabilities require separate rows,Tenant scope required,NOT TESTED,NOT TESTED,NOT TESTED,NOT TESTED,apps/web/src/app/(dashboard)/procurement/deliveries/new/page.tsx; apps/web/src/lib/operations/nav-config.ts; apps/web/src/lib/protected-route.ts,
sd_pm_pe,Procurement,/procurement/rfqs,N/A (page resource; endpoint matrix tracked separately),View,DENY (current source policy),HIDDEN,DENY/REDIRECT,Page/layout gate; action and endpoint capabilities require separate rows,Tenant scope required,NOT TESTED,NOT TESTED,NOT TESTED,NOT TESTED,apps/web/src/app/(dashboard)/procurement/rfqs/page.tsx; apps/web/src/lib/operations/nav-config.ts; apps/web/src/lib/protected-route.ts,
sd_pm_pe,Procurement,/procurement/rfqs/[id],N/A (page resource; endpoint matrix tracked separately),View,DENY (current source policy),PARENT HIDDEN,DENY/REDIRECT,Page/layout gate; action and endpoint capabilities require separate rows,Tenant scope required,NOT TESTED,NOT TESTED,NOT TESTED,NOT TESTED,apps/web/src/app/(dashboard)/procurement/rfqs/[id]/page.tsx; apps/web/src/lib/operations/nav-config.ts; apps/web/src/lib/protected-route.ts,
sd_pm_pe,Projects,/projects,N/A (page resource; endpoint matrix tracked separately),View,ALLOW (current source policy),VISIBLE,ALLOW,Page/layout gate; action and endpoint capabilities require separate rows,Tenant scope required,NOT TESTED,NOT TESTED,NOT TESTED,NOT TESTED,apps/web/src/app/(dashboard)/projects/page.tsx; apps/web/src/lib/operations/nav-config.ts; apps/web/src/lib/protected-route.ts,
sd_pm_pe,Projects,/projects/[id],N/A (page resource; endpoint matrix tracked separately),View,ALLOW (current source policy),PARENT VISIBLE,ALLOW,Page/layout gate; action and endpoint capabilities require separate rows,Tenant scope required,NOT TESTED,NOT TESTED,NOT TESTED,NOT TESTED,apps/web/src/app/(dashboard)/projects/[id]/page.tsx; apps/web/src/lib/operations/nav-config.ts; apps/web/src/lib/protected-route.ts,
sd_pm_pe,Projects,/projects/[id]/access,N/A (page resource; endpoint matrix tracked separately),View,ALLOW (current source policy),PARENT VISIBLE,ALLOW,Page/layout gate; action and endpoint capabilities require separate rows,Tenant scope required,NOT TESTED,NOT TESTED,NOT TESTED,NOT TESTED,apps/web/src/app/(dashboard)/projects/[id]/access/page.tsx; apps/web/src/lib/operations/nav-config.ts; apps/web/src/lib/protected-route.ts,
sd_pm_pe,Projects,/projects/[id]/audit,N/A (page resource; endpoint matrix tracked separately),View,DENY (audit.read policy),AUDIT TAB HIDDEN,DENY/NOT FOUND,Project detail projection plus audit.read route gate,Tenant and requested project scope,PASSED - all-role projection and route tests,PASSED - direct audit denial,NOT RUN,PARTIAL,project-detail-access.test.tsx; project-sensitive-routes.test.tsx; isolated Chromium 2026-09-03,Database-backed budget trigger not exercised in the broader project-detail slice
sd_pm_pe,Projects,/projects/[id]/billing,N/A (page resource; endpoint matrix tracked separately),View,ALLOW (current source policy),PARENT VISIBLE,ALLOW,Page/layout gate; action and endpoint capabilities require separate rows,Tenant scope required,NOT TESTED,NOT TESTED,NOT TESTED,NOT TESTED,apps/web/src/app/(dashboard)/projects/[id]/billing/page.tsx; apps/web/src/lib/operations/nav-config.ts; apps/web/src/lib/protected-route.ts,
sd_pm_pe,Projects,/projects/[id]/bom,N/A (page resource; endpoint matrix tracked separately),View,ALLOW (current source policy),PARENT VISIBLE,ALLOW,Page/layout gate; action and endpoint capabilities require separate rows,Tenant scope required,NOT TESTED,NOT TESTED,NOT TESTED,NOT TESTED,apps/web/src/app/(dashboard)/projects/[id]/bom/page.tsx; apps/web/src/lib/operations/nav-config.ts; apps/web/src/lib/protected-route.ts,
sd_pm_pe,Projects,/projects/[id]/bom/togal,N/A (page resource; endpoint matrix tracked separately),View,ALLOW (current source policy),PARENT VISIBLE,ALLOW,Page/layout gate; action and endpoint capabilities require separate rows,Tenant scope required,NOT TESTED,NOT TESTED,NOT TESTED,NOT TESTED,apps/web/src/app/(dashboard)/projects/[id]/bom/togal/page.tsx; apps/web/src/lib/operations/nav-config.ts; apps/web/src/lib/protected-route.ts,
sd_pm_pe,Projects,/projects/[id]/checklist,N/A (page resource; endpoint matrix tracked separately),View,ALLOW (current source policy),PARENT VISIBLE,ALLOW,Page/layout gate; action and endpoint capabilities require separate rows,Tenant scope required,NOT TESTED,NOT TESTED,NOT TESTED,NOT TESTED,apps/web/src/app/(dashboard)/projects/[id]/checklist/page.tsx; apps/web/src/lib/operations/nav-config.ts; apps/web/src/lib/protected-route.ts,
sd_pm_pe,Projects,/projects/[id]/coc,N/A (page resource; endpoint matrix tracked separately),View,ALLOW (current source policy),PARENT VISIBLE,ALLOW,Page/layout gate; action and endpoint capabilities require separate rows,Tenant scope required,NOT TESTED,NOT TESTED,NOT TESTED,NOT TESTED,apps/web/src/app/(dashboard)/projects/[id]/coc/page.tsx; apps/web/src/lib/operations/nav-config.ts; apps/web/src/lib/protected-route.ts,
sd_pm_pe,Projects,/projects/[id]/comments,N/A (page resource; endpoint matrix tracked separately),View,ALLOW (current source policy),PARENT VISIBLE,ALLOW,Page/layout gate; action and endpoint capabilities require separate rows,Tenant scope required,NOT TESTED,NOT TESTED,NOT TESTED,NOT TESTED,apps/web/src/app/(dashboard)/projects/[id]/comments/page.tsx; apps/web/src/lib/operations/nav-config.ts; apps/web/src/lib/protected-route.ts,
sd_pm_pe,Projects,/projects/[id]/cost,N/A (page resource; endpoint matrix tracked separately),View,ALLOW (current source policy),PARENT VISIBLE,ALLOW,Page/layout gate; action and endpoint capabilities require separate rows,Tenant scope required,NOT TESTED,NOT TESTED,NOT TESTED,NOT TESTED,apps/web/src/app/(dashboard)/projects/[id]/cost/page.tsx; apps/web/src/lib/operations/nav-config.ts; apps/web/src/lib/protected-route.ts,
sd_pm_pe,Projects,/projects/[id]/cost/budget,N/A (page resource; endpoint matrix tracked separately),View,ALLOW (current source policy),PARENT VISIBLE,ALLOW,Page/layout gate; action and endpoint capabilities require separate rows,Tenant scope required,NOT TESTED,NOT TESTED,NOT TESTED,NOT TESTED,apps/web/src/app/(dashboard)/projects/[id]/cost/budget/page.tsx; apps/web/src/lib/operations/nav-config.ts; apps/web/src/lib/protected-route.ts,
sd_pm_pe,Projects,/projects/[id]/documents,N/A (page resource; endpoint matrix tracked separately),View,ALLOW (current source policy),PARENT VISIBLE,ALLOW,Page/layout gate; action and endpoint capabilities require separate rows,Tenant scope required,NOT TESTED,NOT TESTED,NOT TESTED,NOT TESTED,apps/web/src/app/(dashboard)/projects/[id]/documents/page.tsx; apps/web/src/lib/operations/nav-config.ts; apps/web/src/lib/protected-route.ts,
sd_pm_pe,Projects,/projects/[id]/permits,N/A (page resource; endpoint matrix tracked separately),View,ALLOW (current source policy),PARENT VISIBLE,ALLOW,Page/layout gate; action and endpoint capabilities require separate rows,Tenant scope required,NOT TESTED,NOT TESTED,NOT TESTED,NOT TESTED,apps/web/src/app/(dashboard)/projects/[id]/permits/page.tsx; apps/web/src/lib/operations/nav-config.ts; apps/web/src/lib/protected-route.ts,
sd_pm_pe,Projects,/projects/[id]/progress,N/A (page resource; endpoint matrix tracked separately),View,ALLOW (current source policy),PARENT VISIBLE,ALLOW,Page/layout gate; action and endpoint capabilities require separate rows,Tenant scope required,NOT TESTED,NOT TESTED,NOT TESTED,NOT TESTED,apps/web/src/app/(dashboard)/projects/[id]/progress/page.tsx; apps/web/src/lib/operations/nav-config.ts; apps/web/src/lib/protected-route.ts,
sd_pm_pe,Projects,/projects/[id]/reports,N/A (page resource; endpoint matrix tracked separately),View,ALLOW (current source policy),PARENT VISIBLE,ALLOW,Page/layout gate; action and endpoint capabilities require separate rows,Tenant scope required,NOT TESTED,NOT TESTED,NOT TESTED,NOT TESTED,apps/web/src/app/(dashboard)/projects/[id]/reports/page.tsx; apps/web/src/lib/operations/nav-config.ts; apps/web/src/lib/protected-route.ts,
sd_pm_pe,Projects,/projects/[id]/scope,N/A (page resource; endpoint matrix tracked separately),View,ALLOW (current source policy),PARENT VISIBLE,ALLOW,Page/layout gate; action and endpoint capabilities require separate rows,Tenant scope required,NOT TESTED,NOT TESTED,NOT TESTED,NOT TESTED,apps/web/src/app/(dashboard)/projects/[id]/scope/page.tsx; apps/web/src/lib/operations/nav-config.ts; apps/web/src/lib/protected-route.ts,
sd_pm_pe,Projects,/projects/[id]/turnover,N/A (page resource; endpoint matrix tracked separately),View,ALLOW (current source policy),PARENT VISIBLE,ALLOW,Page/layout gate; action and endpoint capabilities require separate rows,Tenant scope required,NOT TESTED,NOT TESTED,NOT TESTED,NOT TESTED,apps/web/src/app/(dashboard)/projects/[id]/turnover/page.tsx; apps/web/src/lib/operations/nav-config.ts; apps/web/src/lib/protected-route.ts,
sd_pm_pe,Projects,/projects/[id]/vos,N/A (page resource; endpoint matrix tracked separately),View,ALLOW (current source policy),PARENT VISIBLE,ALLOW,Page/layout gate; action and endpoint capabilities require separate rows,Tenant scope required,NOT TESTED,NOT TESTED,NOT TESTED,NOT TESTED,apps/web/src/app/(dashboard)/projects/[id]/vos/page.tsx; apps/web/src/lib/operations/nav-config.ts; apps/web/src/lib/protected-route.ts,
sd_pm_pe,Projects,/projects/[id]/vos/[voId],N/A (page resource; endpoint matrix tracked separately),View,ALLOW (current source policy),PARENT VISIBLE,ALLOW,Page/layout gate; action and endpoint capabilities require separate rows,Tenant scope required,NOT TESTED,NOT TESTED,NOT TESTED,NOT TESTED,apps/web/src/app/(dashboard)/projects/[id]/vos/[voId]/page.tsx; apps/web/src/lib/operations/nav-config.ts; apps/web/src/lib/protected-route.ts,
sd_pm_pe,Projects,/projects/new,N/A (page resource; endpoint matrix tracked separately),View,ALLOW (current source policy),PARENT VISIBLE,ALLOW,Page/layout gate; action and endpoint capabilities require separate rows,Tenant scope required,NOT TESTED,NOT TESTED,NOT TESTED,NOT TESTED,apps/web/src/app/(dashboard)/projects/new/page.tsx; apps/web/src/lib/operations/nav-config.ts; apps/web/src/lib/protected-route.ts,
sd_pm_pe,Post-Construction,/punchlist,N/A (page resource; endpoint matrix tracked separately),View,ALLOW (current source policy),VISIBLE,ALLOW,Page/layout gate; action and endpoint capabilities require separate rows,Tenant scope required,NOT TESTED,NOT TESTED,NOT TESTED,NOT TESTED,apps/web/src/app/(dashboard)/punchlist/page.tsx; apps/web/src/lib/operations/nav-config.ts; apps/web/src/lib/protected-route.ts,
sd_pm_pe,Post-Construction,/punchlist/[id],N/A (page resource; endpoint matrix tracked separately),View,ALLOW (current source policy),PARENT VISIBLE,ALLOW,Page/layout gate; action and endpoint capabilities require separate rows,Tenant scope required,NOT TESTED,NOT TESTED,NOT TESTED,NOT TESTED,apps/web/src/app/(dashboard)/punchlist/[id]/page.tsx; apps/web/src/lib/operations/nav-config.ts; apps/web/src/lib/protected-route.ts,
sd_pm_pe,Post-Construction,/punchlist/new,N/A (page resource; endpoint matrix tracked separately),View,ALLOW (current source policy),PARENT VISIBLE,ALLOW,Page/layout gate; action and endpoint capabilities require separate rows,Tenant scope required,NOT TESTED,NOT TESTED,NOT TESTED,NOT TESTED,apps/web/src/app/(dashboard)/punchlist/new/page.tsx; apps/web/src/lib/operations/nav-config.ts; apps/web/src/lib/protected-route.ts,
sd_pm_pe,Procurement,/purchase-orders,N/A (page resource; endpoint matrix tracked separately),View,ALLOW (current source policy),VISIBLE,ALLOW,Page/layout gate; action and endpoint capabilities require separate rows,Tenant scope required,NOT TESTED,NOT TESTED,NOT TESTED,NOT TESTED,apps/web/src/app/(dashboard)/purchase-orders/page.tsx; apps/web/src/lib/operations/nav-config.ts; apps/web/src/lib/protected-route.ts,
sd_pm_pe,Procurement,/purchase-orders/[id],N/A (page resource; endpoint matrix tracked separately),View,ALLOW (current source policy),PARENT VISIBLE,ALLOW,Page/layout gate; action and endpoint capabilities require separate rows,Tenant scope required,NOT TESTED,NOT TESTED,NOT TESTED,NOT TESTED,apps/web/src/app/(dashboard)/purchase-orders/[id]/page.tsx; apps/web/src/lib/operations/nav-config.ts; apps/web/src/lib/protected-route.ts,
sd_pm_pe,Procurement,/purchase-orders/[id]/print,N/A (page resource; endpoint matrix tracked separately),View,ALLOW (current source policy),PARENT VISIBLE,ALLOW,Page/layout gate; action and endpoint capabilities require separate rows,Tenant scope required,NOT TESTED,NOT TESTED,NOT TESTED,NOT TESTED,apps/web/src/app/(print)/purchase-orders/[id]/print/page.tsx; apps/web/src/lib/operations/nav-config.ts; apps/web/src/lib/protected-route.ts,
